service_request_number;reported_date;parcel_id;parid_key;location;standardized_address;service_request_summary;category;service_request_status;resolution_code;definition;follow_up_date;service_request_type;target_block;area;postal_code;lat;lon;last_edited_date;vacant;geopoint;neighborhood
5315824;2021-06-22;052033  00029;05203300000290;2534 SELMAN AVE;2534 Selman Ave, Memphis, Tennessee, 38112;Court date 9/2/2021 @ 9:00am. occupied property with high grass and weeds in front and back yard;Weeds;Closed;DISM;Case dismissed         Need further discussion;2021-07-28;CE-Weeds Occupied Property;55.0;05-002;38112.0;35.15374298;-89.97405607;2022-02-23;N;35.15374298, -89.97405607;Binghampton
5431280;2021-09-13;077031  00048;07703100000480;3995 MICHAEL DR;3995 Michael Rd, Memphis, Tennessee, 38116;TRUCKS IN BACKYARD ,;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-18;CE-Junky Yard;166.0;06-005;38116.0;35.03963777;-90.03229989;2022-02-23;N;35.03963777, -90.03229989;Whitehaven
5774032;2022-07-01;093417 F00089;0934170F000890;3776 JASMINE DR;3774 Jasmine Dr, Memphis, Tennessee, 38115;SQT203- YARD VIOLATION;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-19;CE-Junky Yard;203.0;03-004;38115.0;35.0458298;-89.88283487;2023-01-19;N;35.0458298, -89.88283487;Hickory Hill
5110206;2021-03-23;062039  00017;06203900000170;4027 MAMIE RD;4027 Mamie Rd, Memphis, Tennessee, 38128;Court date 1/21/22 @ 9:00am - Backyard junk;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2021-11-18;CE-Junky Yard;45.0;07-006;38128.0;35.18612228;-89.92647089;2022-02-23;N;35.18612228, -89.92647089;Wells
5776972;2022-07-05;090026 B00022;0900260B000220;4659 ADDINGTON DR;4659 Addington Dr, Memphis, Tennessee, 38128;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-20;CE-Weeds Occupied Property;15.0;01-001;38128.0;35.25199402;-89.93159928;2022-08-06;N;35.25199402, -89.93159928;Egypt
5025514;2021-01-06;047042  00048;04704200000480;;2452 Boyle Ave, Memphis, Tennessee, 38114;This request is created by EGIS for testing purpose. Please do not update (317-701-2704);Cleanup;Closed;CVOID;Closed Void;2021-01-28;CE-Accumulation of Stagnant;141.0;04-007;38114.0;35.09666579;-89.98108546;2022-02-23;Y;35.09666579, -89.98108546;Orange Mound
5773850;2022-07-01;093417 G00052;0934170G000520;3878 APRICOT COVE;3876 Apricot Cv, Memphis, Tennessee, 38115;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-05;CE-Weeds Occupied Property;203.0;03-004;38115.0;35.0429386;-89.8808335;2023-01-19;N;35.0429386, -89.8808335;Hickory Hill
5663694;2022-04-25;036005  00026;03600500000260;1468 FAXON AVE;1468 Faxon Ave, Memphis, Tennessee, 38104;OVERGROWN REVERSE FRONTAGE;Weeds;Closed;CVOID;Closed Void;2022-08-27;CE-Weeds Occupied Property;59.0;07-005;38107.0;35.15502386;-90.00971854;2022-10-08;N;35.15502386, -90.00971854;Crosstown
5688154;2022-05-06;075027  00029;07502700000290;562 GILLEAS RD;562 Gilleas Rd, Memphis, Tennessee, 38109;CHATTELS ON VACANT LOT;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-26;CE-Junky Yard;154.0;06-003;38109.0;35.06193103;-90.08282548;2022-11-20;Y;35.06193103, -90.08282548;Pisgah Heights
6132978;2023-03-29;046049  00010;04604900000100;729 LOEB ST;729 Loeb St, Memphis, Tennessee, 38111;Backyard  front yard with junk /;Inspection-Junky Yard;Closed;CO;Closed, Other;2023-04-14;CE-Junky Yard;106.0;05-003;38111.0;35.11130443;-89.93042307;2023-05-15;N;35.11130443, -89.93042307;Normal
5457192;2021-10-01;049085  00018;04908500000180;782 TAMPA AVE;782 Tampa Ave, Memphis, Tennessee, 38106;CE-Weeds Occupied Property;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-18;CE-Weeds Occupied Property;132.0;06-007;38106.0;35.09913776;-90.03696522;2022-02-23;N;35.09913776, -90.03696522;South Memphis
5310764;2021-06-18;063056  00020;06305600000200;688 AVON RD;688 Avon Rd, Memphis, Tennessee, 38122;COURT DATE 9/2/2021 @ 9:00AM. High Grass and over growth;Weeds;Closed;DISM;Case dismissed         Need further discussion;2021-07-18;CE-Weeds Occupied Property;48.0;05-005;38122.0;35.14992033;-89.90163797;2022-02-23;Y;35.14992033, -89.90163797;Berclair
5757728;2022-06-22;056022  00008;05602200000080;5231 WALNUT GROVE RD;5231 Walnut Grove Rd, Memphis, Tennessee, 38117;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-11;CE-Weeds Occupied Property;75.0;05-005;38120.0;35.13010459;-89.88769297;2022-12-30;N;35.13010459, -89.88769297;East Memphis
5128672;2021-03-30;033050  00004;03305000000040;2637 HARVARD AVE;2637 Harvard Ave, Memphis, Tennessee, 38112;Piles of tires and junk appliances in the backyard. Visible from the street.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-22;CE-Junky Yard;;05-002;38112.0;35.14453881;-89.97186539;2022-02-23;N;35.14453881, -89.97186539;Binghampton
5638914;2022-04-06;045035  00012;04503500000120;2928 SPOTTSWOOD AVE;2928 Spottswood Ave, Memphis, Tennessee, 38111;junky yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-04-13;CE-Junky Yard;103.0;04-003;38111.0;35.11375289;-89.96471865;2022-04-06;N;35.11375289, -89.96471865;Buntyn
5460958;2021-10-05;076072  00001;07607200000010;4504 WHITEFOX DR;4504 White Fox St, Memphis, Tennessee, 38109;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-20;CE-Weeds Occupied Property;168.0;06-005;38109.0;35.0257616;-90.04735874;2022-02-23;N;35.0257616, -90.04735874;Whitehaven
5145620;2021-04-04;029015  00005;02901500000050;889 S COX ST;889 S Cox St, Memphis, Tennessee, 38104;occupied property with high grass and weeds;Weeds;Closed;NJ;Case not justified;2021-04-13;CE-Weeds Occupied Property;;04-006;38104.0;35.12139296;-89.98825732;2022-02-23;N;35.12139296, -89.98825732;Lenox
5025320;2021-01-06;072010  00031;07201000000310;3443 OVERTON CROSSING RD;3443 Overton Crossing St, Memphis, Tennessee, 38127;tree debris, leaves in backyard;Weeds;Closed;NJ;Case not justified;2021-01-13;CE-Weeds Occupied Property;5.0;07-007;38127.0;35.21960075;-89.9938299;2022-02-23;N;35.21960075, -89.9938299;Frayser
5217668;2021-04-20;075164  00002;07516400000020;849 BRAMBLEWOOD LN;849 Bramblewood Ln, Memphis, Tennessee, 38109;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-29;CE-Weeds Occupied Property;170.0;06-002;38109.0;35.02583951;-90.09228069;2022-02-23;N;35.02583951, -90.09228069;Westwood
5328808;2021-07-01;077042  00090C;0770420000090C;860 HALE RD;860 Hale Rd, Memphis, Tennessee, 38116;dead tree with large branches falling into the street causing hazard to motorist;Weeds;Closed;BACK TO MCSC;Back To MCSC;2021-07-08;CE-Weeds Occupied Property;167.0;06-005;38116.0;35.02744776;-90.03526533;2022-02-23;N;35.02744776, -90.03526533;Whitehaven
5529904;2021-12-19;029097  00013;02909700000130;775 S BUNTYN ST;771 Buntyn St, Memphis, Tennessee, 38114;Backyard near rear property line  junk & Inoperable vehicles on driveway in the rear;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-03;CE-Junky Yard;103.0;04-003;38114.0;35.1110194;-89.97231574;2023-01-19;N;35.1110194, -89.97231574;Orange Mound
5319424;2021-06-24;077028  00018;07702800000180;4090 CHERYL DR;4090 Cheryl Dr, Memphis, Tennessee, 38116;Overgrown grass and weeds in the front and back yard;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-12;CE-Weeds Occupied Property;166.0;06-005;38116.0;35.03701048;-90.032905;2022-02-23;N;35.03701048, -90.032905;Whitehaven
5772326;2022-07-01;075132  00016;07513200000160;812 LEACREST AVE;812 Leacrest Ave, Memphis, Tennessee, 38109;Occupied proeprty has high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-30;CE-Weeds Occupied Property;163.0;06-002;38109.0;35.03449524;-90.0911913;2022-07-30;N;35.03449524, -90.0911913;Westwood
5744732;2022-06-14;075142  00025;07514200000250;718 BONWOOD ST;718 Bonwood Ave, Memphis, Tennessee, 38109;OCCUPIED PROPERTY HAS HIGH GRASS AND WEEDS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-12;CE-Weeds Occupied Property;170.0;06-002;38109.0;35.02883362;-90.08799079;2022-07-12;N;35.02883362, -90.08799079;Westwood
5046860;2021-01-25;045049  00062C;0450490000062C;170 S HUMES ST;170 S Humes St, Memphis, Tennessee, 38111;Garbage bags in yard for 4 weeks;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-06-15;CE-Junky Yard;79.0;05-003;38111.0;35.12727388;-89.96885253;2022-02-23;N;35.12727388, -89.96885253;Chickasaw Gardens
4664058;2020-05-27;062045  00037;06204500000370;4062 ALPINE AVE;4062 Alpine Ave, Memphis, Tennessee, 38128;Court date set for 3/03/2023 at 9:00 A.M. Back yard and carport accumulating junk;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-01-20;CE-Junky Yard;45.0;07-006;38128.0;35.18462076;-89.92525427;2023-02-10;N;35.18462076, -89.92525427;Wells
5744686;2022-06-14;068020  00004;06802000000040;5307 RICH RD;5307 Rich Rd, Memphis, Tennessee, 38120;Occupied house high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-11;CE-Weeds Occupied Property;71.0;05-005;38120.0;35.13499741;-89.88500266;2022-09-16;N;35.13499741, -89.88500266;East Memphis
5285224;2021-06-01;085015  00009;08501500000090;3379 NORTHMOOR RD;3379 Northmoor Ave, Memphis, Tennessee, 38128;High weeds front and rear  Overgrown High  bushes/ hedges covering up most of the windows. Yard maintenance overhaul needed .;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-14;CE-Weeds Occupied Property;19.0;01-002;38128.0;35.21800553;-89.91694071;2022-02-23;N;35.21800553, -89.91694071;Raleigh
4791402;2020-08-11;014032  00002;01403200000020;947 E TRIGG AVE;945 E Trigg Ave, Memphis, Tennessee, 38106;Court date set for 7/30/2021 @ 9:00am - Junky yard and debris.;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2021-07-30;CE-Junky Yard;119.0;04-002;38106.0;35.11159812;-90.0309055;2022-02-23;N;35.11159812, -90.0309055;South Memphis
5409488;2021-08-26;029030  00005;02903000000050;1041 BLYTHE ST;1041 Blythe St, Memphis, Tennessee, 38104;junky yard  -S.H.C.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-02-02;CE-Junky Yard;82.0;04-006;38104.0;35.11725582;-89.99035642;2022-02-23;N;35.11725582, -89.99035642;Lenox
4888496;2020-10-19;052021  00041;05202100000410;794 SPRING ST;794 Spring St, Memphis, Tennessee, 38112;Occupied junky yard and open storage.;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-03-17;CE-Junky Yard;55.0;05-001;38112.0;35.15717556;-89.97683353;2024-02-03;N;35.15717556, -89.97683353;Binghampton
5372676;2021-08-02;041021  00005;04102100000050;1742 GREENVIEW CIR;1742 Greenview Cir, Memphis, Tennessee, 38108;junky yard;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-11-11;CE-Junky Yard;38.0;07-005;38108.0;35.16969595;-89.99928368;2022-04-07;N;35.16969595, -89.99928368;North Memphis
5285644;2021-06-03;042035  00067;04203500000670;2336 SHASTA AVE;2336 Shasta Ave, Memphis, Tennessee, 38108;Backyard junk near rear property line .;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-08-28;CE-Junky Yard;40.0;07-005;38108.0;35.16911235;-89.9794132;2022-02-23;N;35.16911235, -89.9794132;Hollywood
5687182;2022-05-05;085007  00061;08500700000610;3409 KETTLEBROOK COVE;3409 Kettlebrook Cv, Memphis, Tennessee, 38128;Backyard near rear property line  junk& high weeds & vegetation /;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-22;CE-Weeds Occupied Property;19.0;01-002;38128.0;35.21880497;-89.920771;2022-09-12;N;35.21880497, -89.920771;Raleigh
5773728;2022-07-01;093417 F00015;0934170F000150;5446 APPLE BLOSSOM DR;5444 Apple Blossom Dr, Memphis, Tennessee, 38115;COURT DATE 9/8/2022 @ 1:30PM. CE-Junky Yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-07-08;CE-Junky Yard;203.0;03-004;38115.0;35.0462524;-89.8819715;2023-01-19;N;35.0462524, -89.8819715;Hickory Hill
5398048;2021-08-19;074013  00001;07401300000010;3032 BOXDALE ST;3032 Boxdale St, Memphis, Tennessee, 38118;multiple vehicles, parking on yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-15;CE-Junky Yard;194.0;04-005;38118.0;35.06622604;-89.90412158;2023-01-19;N;35.06622604, -89.90412158;Parkway Village
5137874;2021-04-01;045110  00056;04511000000560;3234 SPOTTSWOOD AVE;3234 Spottswood Ave, Memphis, Tennessee, 38111;high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-26;CE-Weeds Occupied Property;104.0;05-003;38111.0;35.11350372;-89.95450506;2024-02-03;N;35.11350372, -89.95450506;Buntyn
6089644;2023-03-03;073080  00014;07308000000140;3140 ARRENDALE ST;3140 Arrendale St, Memphis, Tennessee, 38118;Backyard near rear property line  junk /;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-05-06;CE-Junky Yard;193.0;04-005;38118.0;35.06317033;-89.90900774;2023-05-06;N;35.06317033, -89.90900774;Parkway Village
5400794;2021-08-21;053100  00008;05310000000080;1405 RUSSWOOD RD;1405 Russwood Rd, Memphis, Tennessee, 38108;PARKING ON THE GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-11-10;CE-Junky Yard;47.0;01-003;38108.0;35.16986565;-89.91401846;2022-02-23;N;35.16986565, -89.91401846;Wells
5650678;2022-04-14;068054  00004;06805400000040;327 MELITA RD;327 Melita Rd, Memphis, Tennessee, 38120;PARKING ON THE GRASS;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-08-05;CE-Junky Yard;71.0;01-003;38120.0;35.14001172;-89.8780051;2022-11-07;N;35.14001172, -89.8780051;East Memphis
4856670;2020-09-21;025064  00009;02506400000090;1365 S ORLEANS ST;1365 S Orleans St, Memphis, Tennessee, 38106;INOPERABLE VEHICLE ON GRASS,  JUNKY YARD, HIGH GRASS AND WEEDS IN BACKYARD;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-03-17;CE-Junky Yard;119.0;06-006;38106.0;35.10994086;-90.04119909;2022-02-23;N;35.10994086, -90.04119909;Shadowlawn
5098796;2021-03-17;074060  00021;07406000000210;2901 LANDVIEW COVE;2901 Landview Cv, Memphis, Tennessee, 38118;Parking in yard, JUNKY YARD;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-30;CE-Junky Yard;195.0;04-005;38118.0;35.06955583;-89.89384478;2023-01-19;N;35.06955583, -89.89384478;Parkway Village
5446384;2021-09-23;072090  00019;07209000000190;2154 STEPHANIE AVE;2154 Stephanie Ave, Memphis, Tennessee, 38127;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-07;CE-Weeds Occupied Property;5.0;07-007;38127.0;35.22244406;-89.99167712;2022-02-23;Y;35.22244406, -89.99167712;Frayser
5714934;2022-05-24;016011  00019;01601100000190;1448 CARR AVE;1448 Carr Ave, Memphis, Tennessee, 38104;ROSE BUSHES ARE OVERGROWN AND OBSTRUCTING TRAFFIC;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-01;CE-Weeds Occupied Property;85.0;06-008;38104.0;35.1317636;-90.01350229;2023-02-27;N;35.1317636, -90.01350229;Midtown
4865356;2020-09-29;074073 D00078;0740730D000780;3418 EMERALD ST;3418 Emerald St, Memphis, Tennessee, 38115;REMOVE ALL EXTERIOR DEBRIS AND ALL CHATTELS FROM THE PROPERTY;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-03-01;CE-Junky Yard;199.0;04-005;38115.0;35.05556912;-89.88086616;2022-02-23;N;35.05556912, -89.88086616;Hickory Hill
5530894;2021-12-20;052008  00004;05200800000040;2338 VOLLINTINE AVE;2338 Vollintine Ave, Memphis, Tennessee, 38108;COURT DATE 6/2/2023 @ 9:00 am . INOPERBALE VEHICLES, VEHILCES IN YARD AND CAR PART AND OTHER JUNK IN YARD;Inspection-Junky Yard;Closed;CTCNT;Court case continued;2023-05-05;CE-Junky Yard;41.0;07-005;38108.0;35.16280454;-89.9796557;2024-03-13;N;35.16280454, -89.9796557;North Memphis
5773788;2022-07-01;093417 J00111;0934170J001110;5650 MAPLE TREE DR;5650 Maple Tree Dr, Memphis, Tennessee, 38115;SQ203 HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-15;CE-Weeds Occupied Property;203.0;03-004;38115.0;35.04278523;-89.87515252;2023-01-19;N;35.04278523, -89.87515252;Hickory Hill
5099174;2021-03-17;074005  00004;07400500000040;4817 COTTONWOOD RD;4817 Cottonwood Rd, Memphis, Tennessee, 38118;JUNKY CARPORT;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-07-19;CE-Junky Yard;194.0;04-005;38118.0;35.06898961;-89.90316456;2022-02-23;N;35.06898961, -89.90316456;Parkway Village
4969210;2020-12-07;074029  00019;07402900000190;3459 FRELAND DR;3459 Freland Dr, Memphis, Tennessee, 38118;Inoperable vehicles in front and back yards, open storage and chattels, with high grass and weeds.;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-01-29;CE-Junky Yard;200.0;03-003;38118.0;35.05465964;-89.90626492;2022-02-23;N;35.05465964, -89.90626492;Parkway Village
5688634;2022-05-06;075140  00058;07514000000580;4434 ROSE HEATHER DR;4434 Rose Heather St, Memphis, Tennessee, 38109;Large piles on construction debris and furniture in front yard blocking traffic view;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-09;CE-Junky Yard;170.0;06-002;38109.0;35.02757992;-90.09457538;2022-07-12;Y;35.02757992, -90.09457538;Westwood
4688518;2020-09-24;081026 A00212;0810260A002120;2357 THORNWOOD LN;2357 Thornwood Ln, Memphis, Tennessee, 38119;Court date set for 12/15/2021 @ 9:00am - High grass, weeds and overgrowth.;Weeds;Closed;DISM;Case dismissed         Need further discussion;2021-09-15;CE-Weeds Occupied Property;214.0;02-002;38119.0;35.08452203;-89.83639917;2022-02-23;N;35.08452203, -89.83639917;Greenlawn
5712042;2022-05-23;036009  00049;03600900000490;816 N WATKINS ST;816 N Watkins St, Memphis, Tennessee, 38107;Backyard near rear property line  junk& Inoperable vehicles;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-25;CE-Junky Yard;37.0;07-004;38107.0;35.161245;-90.01053549;2022-10-18;N;35.161245, -90.01053549;Speedway Terrace
5925856;2022-10-05;068006  00058;06800600000580;550 CHALMERS RD;550 Chalmers Rd, Memphis, Tennessee, 38120;COURT DATE 5/24/2023 @ 9:00AM. Backyard & Carport junk / high weeds;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-04-26;CE-Junky Yard;71.0;01-003;38120.0;35.14614877;-89.88578944;2023-05-14;N;35.14614877, -89.88578944;East Memphis
5258998;2021-05-15;090026  00023;09002600000230;3887 LOWIN COVE;3887 Lowin Cv, Memphis, Tennessee, 38128;JUNKY YARD AND HIGH GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-10;CE-Junky Yard;15.0;01-001;38128.0;35.24350878;-89.93375474;2022-04-08;N;35.24350878, -89.93375474;Egypt
5127680;2021-03-30;071017  00008;07101700000080;3673 BELLEAU ST;3673 Belleau St, Memphis, Tennessee, 38127;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-20;CE-Junky Yard;6.0;07-001;38127.0;35.22583493;-90.00016498;2024-02-03;N;35.22583493, -90.00016498;Frayser
5099434;2021-03-17;082024  00021;08202400000210;1200 CONNEMARA AVE;1200 Connemara Ave, Memphis, Tennessee, 38109;backyard junky with debris and trash;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-12;CE-Junky Yard;162.0;06-002;38109.0;35.03360041;-90.10421756;2022-02-23;N;35.03360041, -90.10421756;Westwood
