parid,parid_key,property_address,image_available,capture_date,lat,lng,image_url,downloaded_at,status_code
042051  00035,04205100000350,"N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.16861435,-89.97559324,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1686323816539,-89.9752075653327&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:23,OK
042014  00010,04201400000100,"1433 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17536589,-89.97892765,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.175337562918706,-89.97925250101362&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:23,OK
042035  00051,04203500000510,"2398 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16884697,-89.97723065,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.169048645845585,-89.97727673448587&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:24,OK
042063  00031,04206300000310,"1433 Fairfax St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17505424,-89.97081638,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17508181307692,-89.97107395670504&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:24,OK
041052  00220,04105200002200,"Britton St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17847139,-89.98726779,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.178328697264874,-89.98731864693133&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:25,OK
041052  00231,04105200002310,"1582 Britton St, Memphis, Tennessee, 38108",TRUE,2022-01,35.17973934,-89.98751946,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17970753226991,-89.98722822372717&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:25,OK
041008  00028,04100800000280,"1532 Davis St, Memphis, Tennessee, 38108",TRUE,2008-10,35.17838606,-89.98882314,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17838981648067,-89.9884819386871&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:26,OK
042010  00027,04201000000270,"1508 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17738976,-89.97886102,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17738251344097,-89.9785313894305&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:26,OK
041052  00182,04105200001820,"2147 Clarksdale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17768198,-89.98541359,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17744904123255,-89.98539378218884&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:26,OK
042035  00023,04203500000230,"2373 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16958792,-89.97808008,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16937344583657,-89.97806491301537&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:27,OK
042057  00012,04205700000120,"1310 Bryan St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17153312,-89.97396025,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17175474855241,-89.97397938926623&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:27,OK
041052  00102,04105200001020,"2147 Stovall Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1792722,-89.98534334,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17903767048035,-89.98534969905742&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:28,OK
041005  00005,04100500000050,"1635 Harmen St, Memphis, Tennessee, 38108",TRUE,2025-03,35.18115834,-89.98941903,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18118822033421,-89.98970617607102&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:28,OK
041017 A00002,0410170A000020,"1229 Park Castle Cv, Memphis, Tennessee, 38108",TRUE,2025-03,35.16996691,-89.98794363,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16995285649248,-89.9882343921452&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:29,OK
041043  00008,04104300000080,"1355 Austin St, Memphis, Tennessee, 38108",TRUE,2022-01,35.1734051,-89.98567281,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17344056913018,-89.98596095331686&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:29,OK
041053  00023,04105300000230,"2232 Clarksdale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1776369,-89.98262428,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.177872945581534,-89.98259928474486&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:29,OK
042068  00047,04206800000470,"2550 Heard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18088778,-89.97184075,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.181159266352616,-89.97181027855383&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:30,OK
042011  00002C,0420110000002C,"1517 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17786504,-89.97922571,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17767983902709,-89.97918163226947&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:30,OK
041066  00013,04106600000130,"1780 E Belmont Cir, Memphis, Tennessee, 38108",TRUE,2025-03,35.18514947,-89.9766298,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.185114511485686,-89.9763524521088&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:31,OK
042026  00026,04202600000260,"2268 Norman Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17248353,-89.98174961,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17251944412119,-89.98159728427488&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:31,OK
042035  00055,04203500000550,"2384 Shasta Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16886369,-89.97778871,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16906453758286,-89.97780536175948&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:32,OK
042027  00025,04202700000250,"1352 Lambert St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17324766,-89.98262741,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.173231307399796,-89.98234979923232&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:32,OK
041052  00061,04105200000610,"2143 Curry Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18007306,-89.98548234,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17984402498192,-89.98545076793641&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:33,OK
042060  00009,04206000000090,"1469 Bryan St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17609841,-89.97417861,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.176141524189134,-89.97450531898242&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:33,OK
042029  00032,04202900000320,"2403 Norman Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17213574,-89.97697536,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17187814936722,-89.9770421960019&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:33,OK
041042  00001,04104200000010,"2149 Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2022-01,35.17399879,-89.98565224,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17394722165415,-89.985483389178&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:34,OK
041052  00198,04105200001980,"2146 Clayton Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17688607,-89.98552683,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17712617994636,-89.98555444881843&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:34,OK
041032  00036,04103200000360,"2036 Hubert Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16868348,-89.98970079,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16895258779856,-89.98962997983854&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:35,OK
042055  00019,04205500000190,"1321 Fairfax St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1719831,-89.9709051,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17199300386916,-89.9712060272402&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:35,OK
041060  00045,04106000000450,"1740 W Belmont Cir, Memphis, Tennessee, 38108",TRUE,2025-03,35.18378031,-89.97804556,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18359378199361,-89.97824291782638&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:35,OK
042023  00016,04202300000160,"1361 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.173233,-89.97546538,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17324417616971,-89.97571831271327&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:36,OK
042002  00008,04200200000080,"1609 N Trezevant St, Memphis, Tennessee, 38108",TRUE,2014-07,35.18004959,-89.97972166,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18008631076321,-89.98007840988548&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:36,OK
042037  00004,04203700000040,"2221 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16974721,-89.98316646,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16953931654865,-89.98321222413843&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:37,OK
041013  00008,04101300000080,"1455 Britton St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17624322,-89.98771503,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17627321597535,-89.9880455801991&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:37,OK
041063  00027,04106300000270,"2408 Midway Rd, Memphis, Tennessee, 38108",TRUE,2025-03,35.18353427,-89.9766187,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.183779560639266,-89.97675331308984&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:37,OK
042004  00013,04200400000130,"1597 Maplewood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17982361,-89.97876513,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17979657004728,-89.97905880327238&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:38,OK
042010  00004,04201000000040,"1517 Harrison St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17783949,-89.977979,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17760516255989,-89.97800441415711&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:38,OK
041057  00016,04105700000160,"2160 Shannon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18086016,-89.9849039,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18107879530788,-89.98487515531787&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:39,OK
042037  00043,04203700000430,"2307 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16821821,-89.98034403,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.167999456197414,-89.98036554909879&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:39,OK
041040  00009,04104000000090,"2145 Marble Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17173808,-89.98564896,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17150996888441,-89.98564212616974&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:40,OK
042050  00018,04205000000180,"Vandale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16735706,-89.97350345,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16759849602734,-89.97346087963123&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:40,OK
041013  00050,04101300000500,"1468 Davis St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1766012,-89.98887652,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17660346132177,-89.98853842625843&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:40,OK
042007  00026,04200700000260,"1539 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1777955,-89.97562706,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17806946811453,-89.97565120319429&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:41,OK
042016  00002,04201600000020,"1469 Oakwood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17644886,-89.97690012,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.176289486866395,-89.9768301010247&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:41,OK
041034  00042C,0410340000042C,"2130 Brown Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16652816,-89.98623366,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.166721726796915,-89.98618526264187&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:42,OK
041044  00036,04104400000360,"2120 Griggs Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17609552,-89.98634497,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17633238899165,-89.98639245129677&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:42,OK
042050  00005,04205000000050,"2477 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16819567,-89.9746208,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16795492929047,-89.97463272464171&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:42,OK
042068  00064,04206800000640,"2500 Hanwood Ave, Memphis, Tennessee, 38108",TRUE,2013-08,35.18190626,-89.9735844,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18223947282226,-89.97354205483515&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:43,OK
041050  00014,04105000000140,"2239 Clayton Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17683876,-89.98240925,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17659806165012,-89.98237296887758&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:43,OK
042020  00021,04202000000210,"2276 Hubbard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.1738779,-89.98127162,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.174100645698424,-89.98126333923534&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:44,OK
042063  00032,04206300000320,"1429 Fairfax St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17496515,-89.97081794,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17497170088962,-89.97107621571159&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:44,OK
042012  00012,04201200000120,"1479 N Trezevant St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17660838,-89.98005602,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1766581722999,-89.98041518371515&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:45,OK
042050  00003,04205000000030,"2469 Dexter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16820011,-89.97495243,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.167957359295634,-89.9749042382238&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:45,OK
042065  00002,04206500000020,"2467 Heard Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18094276,-89.97467064,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18063180416066,-89.9746515166808&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:46,OK
041038  00011,04103800000110,"2168 S Hubert Cir, Memphis, Tennessee, 38108",TRUE,2025-03,35.16795603,-89.98505045,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16816426779999,-89.98508636467486&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:46,OK
042037  00113,04203700001130,"2339 Vandale Ave, Memphis, Tennessee, 38108",TRUE,2011-08,35.1674717,-89.97937029,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16725510186783,-89.97932753114895&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:46,OK
042037  00081C,0420370000081C,"2430 Vandale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16738621,-89.97614748,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.16758914649219,-89.97616692477209&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:47,OK
042062  00037,04206200000370,"1456 N Merton St, Memphis, Tennessee, 38108",TRUE,2016-06,35.1756877,-89.97303939,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.175721916722274,-89.9726788603806&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:47,OK
042032  00033,04203200000330,"2306 Eldridge Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17043457,-89.98041215,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.170646624494964,-89.98042590766816&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:48,OK
041043  00011,04104300000110,"1345 Austin St, Memphis, Tennessee, 38108",TRUE,2022-01,35.17313086,-89.98568156,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.173106272487495,-89.98597141512293&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:48,OK
041033  00009,04103300000090,"2145 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17012003,-89.9857079,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.1698319415327,-89.98573577084268&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:48,OK
041046  00027,04104600000270,"1432 Austin St, Memphis, Tennessee, 38108",TRUE,2025-03,35.1755405,-89.98549444,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17552151029417,-89.9851541513026&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:49,OK
041056  00013,04105600000130,"2235 Shannon Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.18081133,-89.98235558,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18057662566935,-89.98235437220285&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:49,OK
041032  00013,04103200000130,"2071 Hunter Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.16959967,-89.98843727,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.169324725804515,-89.98845341211684&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:50,OK
042002  00005,04200200000050,"1621 N Trezevant St, Memphis, Tennessee, 38108",TRUE,2014-07,35.18054173,-89.9797065,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.18052670994634,-89.98006532035232&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:50,OK
042059  00014,04205900000140,"1358 N Hollywood St, Memphis, Tennessee, 38108",TRUE,2025-03,35.17299518,-89.97511183,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17310695433164,-89.97508323138284&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:51,OK
041003  00012,04100300000120,"1852 Nedra Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17925787,-89.9918726,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.179489326528575,-89.99184397967316&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:51,OK
041001  00099,04100100000990,"1986 Chelsea Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17338187,-89.99104383,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17369525310685,-89.99115029156043&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:52,OK
041043  00019,04104300000190,"1311 Austin St, Memphis, Tennessee, 38108",TRUE,2022-01,35.17218456,-89.9857096,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.172227777260716,-89.98599835222362&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:52,OK
041010  00013,04101000000130,"2022 Clarksdale Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17760565,-89.98961681,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.177837876754126,-89.98965632815992&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:52,OK
042068  00017,04206800000170,"2503 Calvert Ave, Memphis, Tennessee, 38108",TRUE,2025-03,35.17994822,-89.9734324,"https://maps.googleapis.com/maps/api/streetview?size=640x640&location=35.17965650167764,-89.9734683838346&fov=90&key=AIzaSyD7hjVLOk49U3hH6l7ACmK1LiruO_4T_CU",2025-11-03 21:30:53,OK
