service_request_number;reported_date;parcel_id;parid_key;location;standardized_address;service_request_summary;category;service_request_status;resolution_code;definition;follow_up_date;service_request_type;target_block;area;postal_code;lat;lon;last_edited_date;vacant;geopoint;neighborhood
5422268;2021-09-06;053012  00018;05301200000180;1338 SALEM ST;1338 Salem St, Memphis, Tennessee, 38122;Backyard  junk near the rear property line fence -;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-16;CE-Junky Yard;46.0;05-004;38122.0;35.16806848;-89.93317132;2022-02-23;N;35.16806848, -89.93317132;Unknown
5618692;2022-03-21;021096  00002;02109600000020;1251 TUTWILER AVE;1251 Tutwiler Ave, Memphis, Tennessee, 38107;Backyard near rear property line/ junk & inoperable vehicles;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-05-11;CE-Junky Yard;59.0;07-004;38107.0;35.15616732;-90.01706227;2022-08-11;N;35.15616732, -90.01706227;Speedway Terrace
6025012;2023-01-06;042033  00017C;0420330000017C;2273 ELDRIDGE AVE;2273 Eldridge Ave, Memphis, Tennessee, 38108;In Compliance (Court Order) on 8/18/2023. CE-Junky Yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-06-30;CE-Junky Yard;40.0;07-005;38108.0;35.17019373;-89.9815391;2024-03-14;N;35.17019373, -89.9815391;Hollywood
4785898;2020-08-06;045088  00068;04508800000680;3127 MONTERREY SQUARE;3125 Monterrey Sq, Memphis, Tennessee, 38111;Court date reset for 07/01/2021 @ 1:30pm Junky yard and debris.;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2021-07-01;CE-Junky Yard;104.0;05-003;38111.0;35.11443598;-89.95828574;2024-02-03;N;35.11443598, -89.95828574;Orange Mound
5773188;2022-07-01;093417 F00110;0934170F001100;3806 JASMINE DR;3804 Jasmine Dr, Memphis, Tennessee, 38115;SQ203- VECHICLE PARKED ON GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-19;CE-Junky Yard;203.0;03-004;38115.0;35.04498725;-89.88287882;2023-01-19;N;35.04498725, -89.88287882;Hickory Hill
5453374;2021-09-29;013045  00007;01304500000070;325 WALKER AVE;325 Walker Ave, Memphis, Tennessee, 38126;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-14;CE-Junky Yard;93.0;06-001;38126.0;35.11949306;-90.05125684;2022-02-23;N;35.11949306, -90.05125684;Unknown
5132460;2021-03-31;070052  00036;07005200000360;1616 GOWAN DR;1616 Gowan Dr, Memphis, Tennessee, 38127;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-14;CE-Junky Yard;6.0;07-007;38127.0;35.22040102;-90.00985254;2022-02-23;N;35.22040102, -90.00985254;Frayser
5453440;2021-09-29;090063  00002;09006300000020;3975 MCWEENY AVE;3975 McWeeny Ave, Memphis, Tennessee, 38128;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-13;CE-Weeds Occupied Property;17.0;01-001;38128.0;35.23315842;-89.93110018;2022-02-23;N;35.23315842, -89.93110018;Egypt
5508202;2021-11-24;058136  00010;05813600000100;1277 WEDGEWOOD ST;1277 Wedgewood St, Memphis, Tennessee, 38111;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-01-29;CE-Junky Yard;149.0;04-005;38111.0;35.09694796;-89.92171484;2023-06-10;N;35.09694796, -89.92171484;Unknown
5756132;2022-06-21;049080  00007;04908000000070;829 WOODLAND AVE;829 Woodland Ave, Memphis, Tennessee, 38106;High grass and weed occupied property;Weeds;Closed;JA;Justified, Active already file;2022-07-06;CE-Weeds Occupied Property;132.0;06-007;38106.0;35.0954345;-90.03489548;2022-07-21;Y;35.0954345, -90.03489548;South Memphis
5655466;2022-04-19;052035  00015;05203500000150;2581 TUTWILER AVE;2581 Tutwiler Ave, Memphis, Tennessee, 38112;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-08-17;CE-Junky Yard;55.0;05-002;38112.0;35.15198601;-89.97263957;2022-08-17;N;35.15198601, -89.97263957;Binghampton
5411438;2021-08-27;028010  00006;02801000000060;515 S COX ST;515 S Cox St, Memphis, Tennessee, 38104;high grass and weeds;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-29;CE-Weeds Occupied Property;81.0;05-001;38104.0;35.13141529;-89.98836097;2022-02-23;N;35.13141529, -89.98836097;Lenox
6134472;2023-03-30;088061  00029;08806100000290;1946 ROLLING GLEN COVE;1946 Rolling Glen Cv, Memphis, Tennessee, 38134;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-17;CE-Junky Yard;27.0;01-003;38134.0;35.17881942;-89.88454783;2023-08-08;N;35.17881942, -89.88454783;Unknown
6121008;2023-03-20;045115  00024;04511500000240;772 ELLSWORTH ST;772 Ellsworth St, Memphis, Tennessee, 38111;CITIZEN HAS TRASH IN YARD AND ON SIDE HOUSE, CHICKEN,ROOSTERS, AND CARS PARKED IN BACK YARDS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-04-10;CE-Junky Yard;104.0;05-003;38111.0;35.11054204;-89.94695305;2023-06-21;N;35.11054204, -89.94695305;Unknown
5700548;2022-05-13;093508 B00009;0935080B000090;6739 CASTLEGATE LN;6739 Castlegate Ln, Memphis, Tennessee, 38141;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-25;CE-Weeds Occupied Property;207.0;02-003;38141.0;35.02994515;-89.83861544;2023-01-19;N;35.02994515, -89.83861544;Unknown
5527892;2021-12-16;038048  00017;03804800000170;1058 NATIONAL ST;1058 National St, Memphis, Tennessee, 38122;Backyard near rear property line  Inoperable vehicles on grass;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-31;CE-Junky Yard;52.0;05-002;38122.0;35.16095409;-89.94700166;2022-10-04;Y;35.16095409, -89.94700166;Unknown
5772322;2022-07-01;075131  00015;07513100000150;818 PAWNEE AVE;818 Pawnee Ave, Memphis, Tennessee, 38109;OCCUPIED PROPERTY HAS HIGH GRASS AND WEEDS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-21;CE-Weeds Occupied Property;163.0;06-002;38109.0;35.0337268;-90.09139346;2022-07-21;N;35.0337268, -90.09139346;Westwood
5770264;2022-06-30;031049  00006;03104900000060;1752 EVELYN AVE;1752 Evelyn Ave, Memphis, Tennessee, 38114;JUNKY YARD REAR;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-14;CE-Junky Yard;83.0;04-006;38114.0;35.12335897;-90.00361392;2023-06-14;N;35.12335897, -90.00361392;Lenox
6030934;2023-01-11;073041 G00026;0730410G000260;3417 WINGATE COVE;3415 Wingate Cv, Memphis, Tennessee, 38118;Junky front and back yards;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-05-08;CE-Junky Yard;201.0;03-003;38118.0;35.05520325;-89.91913185;2023-06-22;N;35.05520325, -89.91913185;Parkway Village
5273930;2021-05-25;058133  00007;05813300000070;4271 WOODCREST DR;4271 Woodcrest Dr, Memphis, Tennessee, 38111;trash and junky .  Running bussiness at this home;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-08-06;CE-Junky Yard;111.0;05-003;38111.0;35.09901448;-89.91977242;2022-02-23;N;35.09901448, -89.91977242;Unknown
5116492;2021-03-25;053019  00004;05301900000040;3977 CANTERBURY DR;3977 Canterbury Dr, Memphis, Tennessee, 38122;PARKING ON GRASS;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-16;CE-Junky Yard;46.0;05-004;38122.0;35.16506677;-89.92814102;2022-02-23;N;35.16506677, -89.92814102;Unknown
5526602;2021-12-15;038051  00017;03805100000170;987 GORDON ST;987 Gordon St, Memphis, Tennessee, 38122;Scrap items all around the house from the front to the sides and back a nuisance to the neighborhood;Inspection-Junky Yard;Closed;CVOID;Closed Void;2022-01-31;CE-Junky Yard;51.0;05-004;38122.0;35.15896853;-89.94331374;2022-08-23;N;35.15896853, -89.94331374;Unknown
5487030;2021-10-29;058089  00012;05808900000120;3767 ELLISTON RD;3767 Elliston Rd, Memphis, Tennessee, 38111;FRONT YARD JUNKY;Inspection-Junky Yard;Closed;CO;Closed, Other;2022-03-01;CE-Junky Yard;148.0;04-004;38111.0;35.0865126;-89.93691183;2022-04-08;N;35.0865126, -89.93691183;Unknown
6068064;2023-02-13;091003  00089;09100300000890;1046 DOVE HOLLOW DR;1046 Dove Hollow Dr, Memphis, Tennessee, 38018;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-06-14;CE-Junky Yard;226.0;02-001;38018.0;35.15363374;-89.80372063;2023-06-13;N;35.15363374, -89.80372063;Unknown
5446658;2021-09-23;069068  00005;06906800000050;652 BENHAM AVE;652 Benham Ave, Memphis, Tennessee, 38127;High grass and weeds.;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-09;CE-Weeds Occupied Property;8.0;07-002;38127.0;35.21760624;-90.04204278;2022-02-23;N;35.21760624, -90.04204278;Unknown
6033844;2023-01-12;074008  00020;07400800000200;4838 BONDALE AVE;4838 Bondale Ave, Memphis, Tennessee, 38118;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2023-05-06;CE-Junky Yard;194.0;04-005;38118.0;35.06673214;-89.9023998;2023-05-06;N;35.06673214, -89.9023998;Parkway Village
5498714;2021-11-12;058074  00011;05807400000110;3809 S GOODMAN CIR;3809 S Goodman Cir, Memphis, Tennessee, 38111;junky backyard;Inspection-Junky Yard;Closed;CO;Closed, Other;2022-01-10;CE-Junky Yard;147.0;04-004;38111.0;35.09737889;-89.93575892;2022-02-23;N;35.09737889, -89.93575892;Unknown
5079904;2021-03-02;075104  00006;07510400000060;329 GRANVILLE AVE;329 Granville Ave, Memphis, Tennessee, 38109;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-12;CE-Junky Yard;164.0;06-002;38109.0;35.03775622;-90.07511256;2022-02-23;N;35.03775622, -90.07511256;Unknown
5447936;2021-09-24;093523 N00080;0935230N000800;7010 SNYDER RD;7010 Snyder Rd, Memphis, Tennessee, 38125;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-18;CE-Weeds Occupied Property;206.0;02-003;38141.0;35.03285208;-89.82948443;2022-02-23;N;35.03285208, -89.82948443;Unknown
5090912;2021-03-11;063011  00001;06301100000010;4555 OWEN RD;848 Novarese St, Memphis, Tennessee, 38122;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-05;CE-Junky Yard;49.0;05-004;38122.0;35.15458257;-89.90924697;2022-02-23;N;35.15458257, -89.90924697;Berclair
5766994;2022-06-28;088018  00003;08801800000030;2717 STAGE COACH DR;2717 Stage Coach Dr, Memphis, Tennessee, 38134;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-07-13;CE-Weeds Occupied Property;26.0;01-002;38134.0;35.19967308;-89.88259549;2022-09-10;N;35.19967308, -89.88259549;Unknown
5621880;2022-03-23;045085  00016;04508500000160;3240 DOUGLASS AVE;3240 Douglass Ave, Memphis, Tennessee, 38111;Occupant has trash all around the exterior of the home causing rats at the neighboring houses;Inspection-Junky Yard;Closed;CO;Closed, Other;2022-12-02;CE-Junky Yard;104.0;04-003;38111.0;35.10999804;-89.95445578;2023-01-19;N;35.10999804, -89.95445578;Orange Mound
5206140;2021-04-14;031016  00017;03101600000170;1436 ROZELLE ST;1436 Rozelle St, Memphis, Tennessee, 38106;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-01-03;CE-Weeds Occupied Property;116.0;04-006;38106.0;35.10672959;-90.00580993;2024-02-03;N;35.10672959, -90.00580993;Unknown
5683096;2022-05-03;081014  00012;08101400000120;6220 FOREST GROVE DR;6220 Forest Grove Dr, Memphis, Tennessee, 38119;occ house high grsss and trash;Weeds;Closed;CVOM;Incompliance violation order - Miscellaneous;2022-08-02;CE-Weeds Occupied Property;215.0;02-002;38119.0;35.08531555;-89.85335047;2022-08-01;N;35.08531555, -89.85335047;Unknown
5062586;2021-02-09;094401 D00052;0944010D000520;5408 SPUTNIK DR;5408 Sputnik Dr, Memphis, Tennessee, 38118;APPLICANCES IN CARPORT,  JUNKY  CARPORT;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-21;CE-Junky Yard;187.0;03-002;38118.0;35.00065039;-89.95835102;2022-02-23;N;35.00065039, -89.95835102;Unknown
5141046;2021-04-02;029015  00004;02901500000040;885 S COX ST;885 S Cox St, Memphis, Tennessee, 38104;Weeds Occupied House;Weeds;Closed;CVOID;Closed Void;2021-06-09;CE-Weeds Occupied Property;82.0;04-006;38104.0;35.12149488;-89.98825101;2022-02-23;N;35.12149488, -89.98825101;Lenox
6119466;2023-03-20;087066  00007;08706600000070;3217 WESTELLE ST;3217 Westelle St, Memphis, Tennessee, 38128;junky yard;Inspection-Junky Yard;Closed;CVOID;Closed Void;2023-09-12;CE-Junky Yard;22.0;01-002;38128.0;35.21342838;-89.90412111;2023-09-12;N;35.21342838, -89.90412111;Raleigh
5422290;2021-09-06;038052  00019;03805200000190;1036 GORDON ST;1036 Gordon St, Memphis, Tennessee, 38122;Backyard -junk near the rear property line, damaged cartport;Inspection-Junky Yard;Closed;JA;Justified, Active already file;2021-11-12;CE-Junky Yard;51.0;05-004;38122.0;35.16029425;-89.9425813;2022-02-23;N;35.16029425, -89.9425813;Unknown
5384642;2021-08-10;036028  00004;03602800000040;663 N AVALON ST;663 N Avalon St, Memphis, Tennessee, 38107;COURT DATE 4-6-2022 @ 9:00AM. Owner is a hoarder, they are defecating in the backyard, junky yard, several cats on the property. House is falling apart.;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-03-16;CE-Junky Yard;57.0;07-005;38107.0;35.15653248;-90.00549103;2022-06-27;N;35.15653248, -90.00549103;Crosstown
5114254;2021-03-24;060176  00176;06017600001760;3115 E RAINES RD;3115 E Raines Rd, Memphis, Tennessee, 38118;Citizen has overgrown grass that is going into the street and sidewalk;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-12;CE-Weeds Occupied Property;190.0;03-002;38118.0;35.03564576;-89.95989766;2022-02-23;N;35.03564576, -89.95989766;Unknown
5098766;2021-03-17;086034  00020;08603400000200;3610 LEHI DR;3610 Lehi Dr, Memphis, Tennessee, 38128;Carport junk/ appliance;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-22;CE-Junky Yard;17.0;01-002;38128.0;35.22392868;-89.92318417;2022-07-19;N;35.22392868, -89.92318417;Unknown
5622876;2022-03-23;043059  00006;04305900000060;3337 FARMVILLE AVE;3337 Farmville Ave, Memphis, Tennessee, 38122;Backyard near rear property line  inoperable vehicles on the grass /;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2022-04-12;CE-Junky Yard;46.0;07-006;38122.0;35.16563834;-89.9493896;2022-05-28;N;35.16563834, -89.9493896;Unknown
5054312;2021-02-01;060158  00005;06015800000050;1481 E ALCY RD;1481 E Alcy Rd, Memphis, Tennessee, 38106;PARKING ON GRASS;Inspection-Junky Yard;Closed;CO;Closed, Other;2021-05-18;CE-Junky Yard;138.0;04-001;38106.0;35.07770074;-90.01354462;2022-02-23;Y;35.07770074, -90.01354462;Unknown
5502306;2021-11-16;082016  00031;08201600000310;4185 DURANGO LN;4185 Durango Ln, Memphis, Tennessee, 38109;COURT DATE 11/23/2022 @ 9:00AM. junky yard;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2022-10-26;CE-Junky Yard;162.0;06-002;38109.0;35.03452104;-90.11186382;2022-10-24;N;35.03452104, -90.11186382;Westwood
4556030;2020-03-02;054012  00044;05401200000440;974 SUMTER ST;974 Sumter St, Memphis, Tennessee, 38122;Trash & Chattels in front of property;Inspection-Junky Yard;Closed;JA;Justified, Active already file;2021-07-17;CE-Junky Yard;49.0;05-004;38122.0;35.15783223;-89.91932;2022-02-23;N;35.15783223, -89.91932;Unknown
5448992;2021-09-25;033014  00023;03301400000230;2462 HALE AVE;2462 Hale Ave, Memphis, Tennessee, 38112;Backyard junk with inoperable vehicles on the grass;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-10-15;CE-Junky Yard;56.0;05-002;38112.0;35.14367284;-89.97802521;2022-02-23;N;35.14367284, -89.97802521;Morningside Park
5456492;2021-10-01;058051  00001;05805100000010;3727 PARK AVE;3727 Park Ave, Memphis, Tennessee, 38111;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-20;CE-Weeds Occupied Property;112.0;04-004;38111.0;35.10743123;-89.93827268;2024-02-03;N;35.10743123, -89.93827268;Unknown
5325910;2021-06-29;012059  00026;01205900000260;1130 FLORIDA ST;1130 Florida St, Memphis, Tennessee, 38106;junky yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-23;CE-Junky Yard;123.0;06-001;38106.0;35.11662891;-90.06178117;2022-02-23;N;35.11662891, -90.06178117;Unknown
5098472;2021-03-17;085004  00009;08500400000090;3317 CRAIN COVE;3317 Crain Cv, Memphis, Tennessee, 38128;CARPORT JUNK;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-05-22;CE-Junky Yard;19.0;01-002;38128.0;35.21657285;-89.92421604;2022-07-09;N;35.21657285, -89.92421604;Raleigh
5845898;2022-08-09;071025  00043;07102500000430;3970 DENVER ST;3970 Denver St, Memphis, Tennessee, 38127;Dismissed on  6/21/2023 @ 9:00AM. Occupied Property: APPLIANCES AND JUNKY IN BACK YARD;Inspection-Junky Yard;Closed;DISM;Case dismissed         Need further discussion;2023-05-17;CE-Junky Yard;1.0;07-001;38127.0;35.23394588;-89.99522969;2024-03-09;N;35.23394588, -89.99522969;Frayser
5214268;2021-04-19;031131  00014;03113100000140;813 S COOPER ST;811 S Cooper St, Memphis, Tennessee, 38104;Weeds Occupied House;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-12-28;CE-Weeds Occupied Property;82.0;04-006;38104.0;35.12355751;-89.99117529;2022-02-23;N;35.12355751, -89.99117529;Lenox
5143674;2021-04-03;054034  00025;05403400000250;4370 ZELDA LN;4370 Zelda Ln, Memphis, Tennessee, 38122;Weeds Occupied House;Weeds;Closed;NJ;Case not justified;2021-04-07;CE-Weeds Occupied Property;49.0;05-004;38122.0;35.15789862;-89.91502762;2022-02-23;N;35.15789862, -89.91502762;Unknown
5111584;2021-03-23;088030  00118;08803000001180;5285 LILLY WOODS COVE;5285 Lilly Woods Cv, Memphis, Tennessee, 38134;CE-Junky Yard;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-04-06;CE-Junky Yard;26.0;01-002;38134.0;35.19429063;-89.88712606;2022-02-23;N;35.19429063, -89.88712606;Unknown
5391102;2021-08-14;070031  00038;07003100000380;1536 DELANO AVE;1536 Delano Ave, Memphis, Tennessee, 38127;Junky yard and carport;Inspection-Junky Yard;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-21;CE-Junky Yard;13.0;07-002;38127.0;35.19989971;-90.01256417;2022-02-23;N;35.19989971, -90.01256417;Unknown
4758450;2020-07-21;091107  00010;09110700000100;101 COUNTRY PL;101 Country Pl, Memphis, Tennessee, 38018;junky front area tree limbs on porch,cars boat and truck;Inspection-Junky Yard;Closed;CVOID;Closed Void;2021-03-10;CE-Junky Yard;220.0;02-001;38018.0;35.12730768;-89.7902377;2022-02-23;N;35.12730768, -89.7902377;Unknown
5448434;2021-09-24;086011  00001;08601100000010;3836 DOWEL ST;3836 Dowel St, Memphis, Tennessee, 38128;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-08;CE-Weeds Occupied Property;17.0;01-002;38128.0;35.23046384;-89.92409238;2022-02-23;N;35.23046384, -89.92409238;Egypt
5275404;2021-05-25;068054  00023;06805400000230;213 MELITA RD;213 Melita Rd, Memphis, Tennessee, 38120;OCCUPIED PROPERTY HAS HIGH GRASS IN THE FRONT AND BACKYARD;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-07-14;CE-Weeds Occupied Property;71.0;01-003;38120.0;35.13687408;-89.87809896;2022-02-23;N;35.13687408, -89.87809896;East Memphis
5458600;2021-10-04;045075  00012;04507500000120;721 SEMMES ST;721 Semmes St, Memphis, Tennessee, 38111;HIGH GRASS;Weeds;Closed;CVOYC;Incompliance violation order of Yard Cleaned - Yard cleaned;2021-10-18;CE-Weeds Occupied Property;104.0;04-003;38111.0;35.11231753;-89.96164159;2022-02-23;N;35.11231753, -89.96164159;Orange Mound
6061644;2023-02-07;085008  00015;08500800000150;4292 RICHE RD;4292 Riche Rd, Memphis, Tennessee, 38128;COURT DATE 06/20/2024 @ 1:30PM. CE-Junky Yard;Inspection-Junky Yard;In Progress;CTCNT;Court case continued;2023-11-16;CE-Junky Yard;19.0;01-002;38128.0;35.21976938;-89.92041432;2024-04-23;N;35.21976938, -89.92041432;Unknown
